,Feature,score,Absolute_Score
61,Feature_62,0.0050681978686501,0.0050681978686501
81,Feature_82,0.0050456980336651,0.0050456980336651
148,Feature_149,0.0047992455304609,0.0047992455304609
151,Feature_152,0.0047326523114642,0.0047326523114642
84,Feature_85,0.004398564664837,0.004398564664837
120,Feature_121,0.0043087288790723,0.0043087288790723
121,Feature_122,0.0042017078202656,0.0042017078202656
144,Feature_145,0.0041918890260471,0.0041918890260471
155,Feature_156,0.0041886696043167,0.0041886696043167
150,Feature_151,0.0041717935670111,0.0041717935670111
188,Feature_189,0.0041301714506391,0.0041301714506391
115,Feature_116,0.0041265080874945,0.0041265080874945
76,Feature_77,0.0040665080830478,0.0040665080830478
103,Feature_104,0.0039017578267208,0.0039017578267208
58,Feature_59,0.0038470859792855,0.0038470859792855
25,Feature_26,0.0038395479329966,0.0038395479329966
198,Feature_199,0.0037986968544685,0.0037986968544685
11,Feature_12,0.0037857603887721,0.0037857603887721
163,Feature_164,0.0037808156978913,0.0037808156978913
39,Feature_40,0.0036381859997002,0.0036381859997002
176,Feature_177,0.0035949035272603,0.0035949035272603
142,Feature_143,0.0034889142746311,0.0034889142746311
136,Feature_137,0.0034481759198973,0.0034481759198973
160,Feature_161,0.0033820734381023,0.0033820734381023
33,Feature_34,0.0032458262911692,0.0032458262911692
127,Feature_128,0.0032325376675892,0.0032325376675892
78,Feature_79,0.0031106967054438,0.0031106967054438
167,Feature_168,0.0030568385039172,0.0030568385039172
108,Feature_109,0.00302803726585,0.00302803726585
41,Feature_42,0.0029956826479818,0.0029956826479818
183,Feature_184,0.0029451946855579,0.0029451946855579
146,Feature_147,0.0029085356170507,0.0029085356170507
82,Feature_83,0.0028502919536251,0.0028502919536251
46,Feature_47,0.0028256235787232,0.0028256235787232
47,Feature_48,0.0027418541017415,0.0027418541017415
37,Feature_38,0.00257631199447,0.00257631199447
179,Feature_180,0.0025682963109753,0.0025682963109753
130,Feature_131,0.0025200075356132,0.0025200075356132
158,Feature_159,0.002498263063525,0.002498263063525
7,Feature_8,0.0024611685656567,0.0024611685656567
5,Feature_6,0.0024086829904215,0.0024086829904215
71,Feature_72,0.002183985684483,0.002183985684483
196,Feature_197,0.0021828257390301,0.0021828257390301
139,Feature_140,0.0020259673520299,0.0020259673520299
172,Feature_173,0.0012748400904685,0.0012748400904685
