,Feature,score,Absolute_Score
111,Feature_112,0.0075808792450474,0.0075808792450474
153,Feature_154,0.0071838422322894,0.0071838422322894
288,Feature_289,0.007158314000356,0.007158314000356
229,Feature_230,0.0071073698245502,0.0071073698245502
271,Feature_272,0.0070556241436774,0.0070556241436774
274,Feature_275,0.0069989087686268,0.0069989087686268
199,Feature_200,0.0069278610538586,0.0069278610538586
273,Feature_274,0.0068579025949642,0.0068579025949642
34,Feature_35,0.0068150922566554,0.0068150922566554
28,Feature_29,0.0067946524201973,0.0067946524201973
132,Feature_133,0.0067156311044641,0.0067156311044641
281,Feature_282,0.0066718200299366,0.0066718200299366
65,Feature_66,0.0065534559872563,0.0065534559872563
27,Feature_28,0.0065439676347029,0.0065439676347029
204,Feature_205,0.0065234431013576,0.0065234431013576
291,Feature_292,0.0062135965001381,0.0062135965001381
3,Feature_4,0.0061637330976412,0.0061637330976412
283,Feature_284,0.0060465139530028,0.0060465139530028
114,Feature_115,0.0059360564826227,0.0059360564826227
89,Feature_90,0.005919985017743,0.005919985017743
64,Feature_65,0.0058962855901976,0.0058962855901976
149,Feature_150,0.0058956964673473,0.0058956964673473
187,Feature_188,0.0058121414091971,0.0058121414091971
13,Feature_14,0.0057794531149196,0.0057794531149196
242,Feature_243,0.0057778150652173,0.0057778150652173
14,Feature_15,0.0057240993004681,0.0057240993004681
124,Feature_125,0.0056485854532304,0.0056485854532304
118,Feature_119,0.0056363028146905,0.0056363028146905
275,Feature_276,0.005634712920311,0.005634712920311
248,Feature_249,0.0056267660924546,0.0056267660924546
7,Feature_8,0.0055779552831717,0.0055779552831717
195,Feature_196,0.00555034345573,0.00555034345573
45,Feature_46,0.005484991720288,0.005484991720288
69,Feature_70,0.0054078948362971,0.0054078948362971
113,Feature_114,0.0053761089039838,0.0053761089039838
261,Feature_262,0.0053589726011011,0.0053589726011011
66,Feature_67,0.0053085364002872,0.0053085364002872
68,Feature_69,0.0052965482354753,0.0052965482354753
235,Feature_236,0.0052309676606396,0.0052309676606396
48,Feature_49,0.0051919824980953,0.0051919824980953
258,Feature_259,0.0050167911882056,0.0050167911882056
2,Feature_3,0.0049563788763534,0.0049563788763534
51,Feature_52,0.0049400424330844,0.0049400424330844
133,Feature_134,0.0049142220112002,0.0049142220112002
15,Feature_16,0.0048356012509133,0.0048356012509133
95,Feature_96,0.0047937021408151,0.0047937021408151
247,Feature_248,0.0047355790025591,0.0047355790025591
108,Feature_109,0.0047193572648295,0.0047193572648295
131,Feature_132,0.0046771688018656,0.0046771688018656
9,Feature_10,0.0046099323823233,0.0046099323823233
157,Feature_158,0.0045921701714392,0.0045921701714392
56,Feature_57,0.0045767649963281,0.0045767649963281
284,Feature_285,0.0044806391895558,0.0044806391895558
159,Feature_160,0.0044518649888023,0.0044518649888023
211,Feature_212,0.0044158508887007,0.0044158508887007
237,Feature_238,0.0044083287579945,0.0044083287579945
136,Feature_137,0.004361152019453,0.004361152019453
155,Feature_156,0.0043534056810188,0.0043534056810188
116,Feature_117,0.0042981417294378,0.0042981417294378
86,Feature_87,0.0042934233766337,0.0042934233766337
150,Feature_151,0.0042566650956435,0.0042566650956435
219,Feature_220,0.0042214156180986,0.0042214156180986
151,Feature_152,0.004156583545888,0.004156583545888
269,Feature_270,0.0041465146897212,0.0041465146897212
5,Feature_6,0.0041463884183101,0.0041463884183101
231,Feature_232,0.0041263864175139,0.0041263864175139
294,Feature_295,0.0040413616608512,0.0040413616608512
128,Feature_129,0.003897481913767,0.003897481913767
234,Feature_235,0.0038778739933699,0.0038778739933699
134,Feature_135,0.003875790442642,0.003875790442642
104,Feature_105,0.0038602953818653,0.0038602953818653
36,Feature_37,0.0038326139632464,0.0038326139632464
233,Feature_234,0.0037676511168039,0.0037676511168039
143,Feature_144,0.003750617702318,0.003750617702318
205,Feature_206,0.0037415889151239,0.0037415889151239
11,Feature_12,0.0037348626172126,0.0037348626172126
74,Feature_75,0.0037335116614005,0.0037335116614005
121,Feature_122,0.0037192900578263,0.0037192900578263
142,Feature_143,0.0037047885346109,0.0037047885346109
105,Feature_106,0.0036844656165949,0.0036844656165949
20,Feature_21,0.0036678284418963,0.0036678284418963
94,Feature_95,0.0036358601751714,0.0036358601751714
147,Feature_148,0.0036303929835746,0.0036303929835746
12,Feature_13,0.0035691330334893,0.0035691330334893
92,Feature_93,0.0035592354138844,0.0035592354138844
200,Feature_201,0.0035201555119669,0.0035201555119669
175,Feature_176,0.0035008752242797,0.0035008752242797
47,Feature_48,0.003463870313016,0.003463870313016
93,Feature_94,0.0034616024835493,0.0034616024835493
177,Feature_178,0.0033728148005752,0.0033728148005752
44,Feature_45,0.0033588653851422,0.0033588653851422
100,Feature_101,0.0033515566152852,0.0033515566152852
196,Feature_197,0.0033495331007128,0.0033495331007128
96,Feature_97,0.0033075322526634,0.0033075322526634
37,Feature_38,0.003296891609683,0.003296891609683
135,Feature_136,0.0032677773352983,0.0032677773352983
127,Feature_128,0.0032495188743264,0.0032495188743264
207,Feature_208,0.0032189602043391,0.0032189602043391
297,Feature_298,0.0032004570017107,0.0032004570017107
73,Feature_74,0.0032001353563284,0.0032001353563284
140,Feature_141,0.003192301003703,0.003192301003703
156,Feature_157,0.0030804868221885,0.0030804868221885
88,Feature_89,0.0030775599389816,0.0030775599389816
214,Feature_215,0.003023160500484,0.003023160500484
82,Feature_83,0.0029949465772564,0.0029949465772564
216,Feature_217,0.0029851499193385,0.0029851499193385
212,Feature_213,0.0028780839563943,0.0028780839563943
23,Feature_24,0.0028508830490961,0.0028508830490961
53,Feature_54,0.0028326224932607,0.0028326224932607
119,Feature_120,0.0028255762712062,0.0028255762712062
215,Feature_216,0.0028138911814271,0.0028138911814271
268,Feature_269,0.0027955289962148,0.0027955289962148
169,Feature_170,0.0027893129123293,0.0027893129123293
203,Feature_204,0.0027019696760124,0.0027019696760124
154,Feature_155,0.0026507146589471,0.0026507146589471
60,Feature_61,0.0026477693629646,0.0026477693629646
270,Feature_271,0.0026118618320915,0.0026118618320915
16,Feature_17,0.0026031228512491,0.0026031228512491
184,Feature_185,0.0025966121433819,0.0025966121433819
120,Feature_121,0.0025596779301327,0.0025596779301327
254,Feature_255,0.0025329983235785,0.0025329983235785
285,Feature_286,0.0025283665439355,0.0025283665439355
190,Feature_191,0.0025258771868595,0.0025258771868595
198,Feature_199,0.0025197738571377,0.0025197738571377
70,Feature_71,0.0025079969284002,0.0025079969284002
50,Feature_51,0.0025046242961471,0.0025046242961471
250,Feature_251,0.0024786865932309,0.0024786865932309
173,Feature_174,0.0024651500064665,0.0024651500064665
164,Feature_165,0.0024599637495635,0.0024599637495635
59,Feature_60,0.0024561272023305,0.0024561272023305
243,Feature_244,0.0024464252790392,0.0024464252790392
217,Feature_218,0.0024449170687844,0.0024449170687844
230,Feature_231,0.00244398055835,0.00244398055835
201,Feature_202,0.0024363427749733,0.0024363427749733
239,Feature_240,0.0024223289162811,0.0024223289162811
18,Feature_19,0.0024148076077373,0.0024148076077373
236,Feature_237,0.0024107737350739,0.0024107737350739
52,Feature_53,0.0023877866041029,0.0023877866041029
179,Feature_180,0.0023422177527656,0.0023422177527656
256,Feature_257,0.0023280986187669,0.0023280986187669
109,Feature_110,0.0022993699311038,0.0022993699311038
168,Feature_169,0.0022553508851895,0.0022553508851895
75,Feature_76,0.0022494853249446,0.0022494853249446
144,Feature_145,0.0022376206879978,0.0022376206879978
171,Feature_172,0.0021938363654224,0.0021938363654224
223,Feature_224,0.0021836417926296,0.0021836417926296
162,Feature_163,0.0021731470527272,0.0021731470527272
227,Feature_228,0.0021531538977434,0.0021531538977434
25,Feature_26,0.002139259040442,0.002139259040442
160,Feature_161,0.002132782286506,0.002132782286506
244,Feature_245,0.0021315598947594,0.0021315598947594
55,Feature_56,0.0021268045272607,0.0021268045272607
264,Feature_265,0.0021246389147072,0.0021246389147072
202,Feature_203,0.0020958100527556,0.0020958100527556
180,Feature_181,0.0020659606343459,0.0020659606343459
276,Feature_277,0.002062124655212,0.002062124655212
183,Feature_184,0.0020459045334475,0.0020459045334475
299,Feature_300,0.0020427963553257,0.0020427963553257
39,Feature_40,0.0020306113576367,0.0020306113576367
17,Feature_18,0.0020220188008419,0.0020220188008419
238,Feature_239,0.0020149221052415,0.0020149221052415
112,Feature_113,0.0020029936692922,0.0020029936692922
148,Feature_149,0.0019751296112206,0.0019751296112206
10,Feature_11,0.0019728796279101,0.0019728796279101
57,Feature_58,0.0019684274892564,0.0019684274892564
161,Feature_162,0.0019665517645138,0.0019665517645138
166,Feature_167,0.0019569549773179,0.0019569549773179
262,Feature_263,0.0019293481327783,0.0019293481327783
72,Feature_73,0.0019216746942481,0.0019216746942481
110,Feature_111,0.0018861111771499,0.0018861111771499
178,Feature_179,0.0018161005545005,0.0018161005545005
246,Feature_247,0.0017823877068371,0.0017823877068371
163,Feature_164,0.0017412793535917,0.0017412793535917
6,Feature_7,0.0017411433325152,0.0017411433325152
213,Feature_214,0.0017154787310939,0.0017154787310939
21,Feature_22,0.0017112405998152,0.0017112405998152
293,Feature_294,0.0016957442228609,0.0016957442228609
186,Feature_187,0.0016932284849192,0.0016932284849192
83,Feature_84,0.0016590831056236,0.0016590831056236
286,Feature_287,0.0016486828328629,0.0016486828328629
278,Feature_279,0.0016349271888069,0.0016349271888069
123,Feature_124,0.0016167096204953,0.0016167096204953
290,Feature_291,0.0015130724750039,0.0015130724750039
90,Feature_91,0.0014968137471722,0.0014968137471722
78,Feature_79,0.0014887747667965,0.0014887747667965
218,Feature_219,0.001474070275885,0.001474070275885
287,Feature_288,0.0014686886220235,0.0014686886220235
210,Feature_211,0.0014583823881248,0.0014583823881248
138,Feature_139,0.0014526050049785,0.0014526050049785
266,Feature_267,0.0014295381786602,0.0014295381786602
24,Feature_25,0.0014036636679846,0.0014036636679846
174,Feature_175,0.0013877798351717,0.0013877798351717
228,Feature_229,0.0013824124429357,0.0013824124429357
182,Feature_183,0.0013679195543233,0.0013679195543233
0,Feature_1,0.0013630644997421,0.0013630644997421
41,Feature_42,0.0013579447275271,0.0013579447275271
280,Feature_281,0.0013540098286394,0.0013540098286394
98,Feature_99,0.0013245406493762,0.0013245406493762
265,Feature_266,0.0013163159158436,0.0013163159158436
209,Feature_210,0.0012921363287036,0.0012921363287036
193,Feature_194,0.0012904157525222,0.0012904157525222
272,Feature_273,0.0012639615253722,0.0012639615253722
277,Feature_278,0.0012597596463836,0.0012597596463836
197,Feature_198,0.0012477149727997,0.0012477149727997
260,Feature_261,0.0012215108853834,0.0012215108853834
129,Feature_130,0.0011734079318351,0.0011734079318351
170,Feature_171,0.0011707044419733,0.0011707044419733
185,Feature_186,0.0011558949575871,0.0011558949575871
38,Feature_39,0.0011208469996158,0.0011208469996158
130,Feature_131,0.0010441883604944,0.0010441883604944
126,Feature_127,0.0009600517027521,0.0009600517027521
253,Feature_254,0.0009357259191075,0.0009357259191075
26,Feature_27,0.0009272391378438,0.0009272391378438
158,Feature_159,0.0008950283169821,0.0008950283169821
263,Feature_264,0.0008754306341501,0.0008754306341501
63,Feature_64,0.0007406721917859,0.0007406721917859
259,Feature_260,0.0007009832628795,0.0007009832628795
