,Feature,score,Absolute_Score
111,Feature_112,0.0065595271364743,0.0065595271364743
290,Feature_291,0.0064835107892561,0.0064835107892561
147,Feature_148,0.0064621364745271,0.0064621364745271
35,Feature_36,0.0064601717904191,0.0064601717904191
118,Feature_119,0.006447871728573,0.006447871728573
273,Feature_274,0.0064373288703682,0.0064373288703682
22,Feature_23,0.0063953519469127,0.0063953519469127
155,Feature_156,0.0063624774400804,0.0063624774400804
223,Feature_224,0.0063531154327084,0.0063531154327084
68,Feature_69,0.0062986159602352,0.0062986159602352
56,Feature_57,0.006285808664005,0.006285808664005
65,Feature_66,0.0059871476678979,0.0059871476678979
69,Feature_70,0.0058687555627915,0.0058687555627915
40,Feature_41,0.0058479684623453,0.0058479684623453
236,Feature_237,0.0057806500706611,0.0057806500706611
270,Feature_271,0.0057203719561946,0.0057203719561946
107,Feature_108,0.0057186900705801,0.0057186900705801
220,Feature_221,0.0057083701162894,0.0057083701162894
138,Feature_139,0.0055563840765372,0.0055563840765372
172,Feature_173,0.0055174531089215,0.0055174531089215
245,Feature_246,0.0054959163272959,0.0054959163272959
131,Feature_132,0.0053439517872554,0.0053439517872554
61,Feature_62,0.0053132389612115,0.0053132389612115
12,Feature_13,0.005299466615421,0.005299466615421
258,Feature_259,0.0051674048518277,0.0051674048518277
57,Feature_58,0.0049214487891751,0.0049214487891751
252,Feature_253,0.0048642044733048,0.0048642044733048
177,Feature_178,0.0048068400213879,0.0048068400213879
278,Feature_279,0.0047830783710393,0.0047830783710393
226,Feature_227,0.0047676521640001,0.0047676521640001
140,Feature_141,0.004655714411134,0.004655714411134
100,Feature_101,0.0046023643360539,0.0046023643360539
251,Feature_252,0.0045952377548723,0.0045952377548723
200,Feature_201,0.0045887073735478,0.0045887073735478
74,Feature_75,0.0045825699345909,0.0045825699345909
233,Feature_234,0.0043875921428174,0.0043875921428174
142,Feature_143,0.0043820806945756,0.0043820806945756
180,Feature_181,0.0043671587812425,0.0043671587812425
294,Feature_295,0.0043372549474078,0.0043372549474078
143,Feature_144,0.0043147460569952,0.0043147460569952
291,Feature_292,0.0043097341334557,0.0043097341334557
235,Feature_236,0.0042968957190049,0.0042968957190049
51,Feature_52,0.0042059390018681,0.0042059390018681
166,Feature_167,0.0041782878907099,0.0041782878907099
283,Feature_284,0.0041442994312607,0.0041442994312607
203,Feature_204,0.0041119891018169,0.0041119891018169
191,Feature_192,0.0041056162687175,0.0041056162687175
256,Feature_257,0.0041001982981065,0.0041001982981065
15,Feature_16,0.0040719487568362,0.0040719487568362
163,Feature_164,0.0040711759197312,0.0040711759197312
237,Feature_238,0.0040706192556169,0.0040706192556169
183,Feature_184,0.0039957978113986,0.0039957978113986
41,Feature_42,0.0039121968707679,0.0039121968707679
210,Feature_211,0.003879799914699,0.003879799914699
48,Feature_49,0.0038631957315793,0.0038631957315793
199,Feature_200,0.0038566441405385,0.0038566441405385
217,Feature_218,0.0038459607467265,0.0038459607467265
96,Feature_97,0.0038454550533933,0.0038454550533933
122,Feature_123,0.0038418375093673,0.0038418375093673
293,Feature_294,0.0038194598860437,0.0038194598860437
174,Feature_175,0.0038142029670313,0.0038142029670313
254,Feature_255,0.0038037497843929,0.0038037497843929
113,Feature_114,0.0037883966691911,0.0037883966691911
190,Feature_191,0.0037850103632921,0.0037850103632921
13,Feature_14,0.0037684175112756,0.0037684175112756
20,Feature_21,0.0037599851644032,0.0037599851644032
6,Feature_7,0.0037285543994553,0.0037285543994553
130,Feature_131,0.0037237800946401,0.0037237800946401
95,Feature_96,0.0035905062672659,0.0035905062672659
211,Feature_212,0.0035628323382287,0.0035628323382287
284,Feature_285,0.0035324004150228,0.0035324004150228
260,Feature_261,0.0035045111690587,0.0035045111690587
214,Feature_215,0.0034991125758385,0.0034991125758385
227,Feature_228,0.0034781765786726,0.0034781765786726
126,Feature_127,0.0034734546531174,0.0034734546531174
92,Feature_93,0.0034557375161269,0.0034557375161269
175,Feature_176,0.0034480367893743,0.0034480367893743
219,Feature_220,0.0033996898075658,0.0033996898075658
78,Feature_79,0.0033733079790311,0.0033733079790311
179,Feature_180,0.0033662368337924,0.0033662368337924
268,Feature_269,0.0033105795461752,0.0033105795461752
154,Feature_155,0.0032876738559235,0.0032876738559235
73,Feature_74,0.0032771944133249,0.0032771944133249
39,Feature_40,0.0032460428579256,0.0032460428579256
164,Feature_165,0.0032276113615943,0.0032276113615943
218,Feature_219,0.0032077163799019,0.0032077163799019
44,Feature_45,0.0031418985402897,0.0031418985402897
14,Feature_15,0.0031288460349391,0.0031288460349391
36,Feature_37,0.0031094364811845,0.0031094364811845
234,Feature_235,0.0030996883889993,0.0030996883889993
109,Feature_110,0.0030773328458467,0.0030773328458467
275,Feature_276,0.0030317552625536,0.0030317552625536
265,Feature_266,0.0029858321853006,0.0029858321853006
104,Feature_105,0.0029772952999889,0.0029772952999889
238,Feature_239,0.0029664826011573,0.0029664826011573
269,Feature_270,0.002962515203901,0.002962515203901
70,Feature_71,0.0029035027546197,0.0029035027546197
250,Feature_251,0.0028923274386709,0.0028923274386709
277,Feature_278,0.0028605505665595,0.0028605505665595
196,Feature_197,0.0028342394676813,0.0028342394676813
168,Feature_169,0.0028341703498159,0.0028341703498159
248,Feature_249,0.0028002646312553,0.0028002646312553
37,Feature_38,0.0027998880695307,0.0027998880695307
112,Feature_113,0.0027622304224218,0.0027622304224218
169,Feature_170,0.0027589326936574,0.0027589326936574
158,Feature_159,0.0027089605120257,0.0027089605120257
136,Feature_137,0.0026798381941889,0.0026798381941889
120,Feature_121,0.0026797925913809,0.0026797925913809
153,Feature_154,0.0026725649015511,0.0026725649015511
193,Feature_194,0.0026454202688854,0.0026454202688854
10,Feature_11,0.0026358460352634,0.0026358460352634
286,Feature_287,0.0025890280146876,0.0025890280146876
38,Feature_39,0.0025858000466268,0.0025858000466268
242,Feature_243,0.0025738275486216,0.0025738275486216
299,Feature_300,0.0025664457897269,0.0025664457897269
263,Feature_264,0.0025351798796312,0.0025351798796312
187,Feature_188,0.0025231193201861,0.0025231193201861
21,Feature_22,0.0024870639991334,0.0024870639991334
253,Feature_254,0.0024841105474392,0.0024841105474392
272,Feature_273,0.0024554158593961,0.0024554158593961
127,Feature_128,0.0024329190992656,0.0024329190992656
216,Feature_217,0.0023898294291117,0.0023898294291117
135,Feature_136,0.0023778375528878,0.0023778375528878
239,Feature_240,0.0023571607743412,0.0023571607743412
198,Feature_199,0.0023469923784983,0.0023469923784983
148,Feature_149,0.0023433128113594,0.0023433128113594
185,Feature_186,0.0023190246286603,0.0023190246286603
287,Feature_288,0.0022939745060296,0.0022939745060296
55,Feature_56,0.0022887710150617,0.0022887710150617
178,Feature_179,0.0022547443988765,0.0022547443988765
0,Feature_1,0.0022289069988014,0.0022289069988014
116,Feature_117,0.0022189930645891,0.0022189930645891
93,Feature_94,0.0022089959465758,0.0022089959465758
18,Feature_19,0.0021953138824889,0.0021953138824889
182,Feature_183,0.0021947747128328,0.0021947747128328
231,Feature_232,0.002167750145004,0.002167750145004
212,Feature_213,0.0021425648897063,0.0021425648897063
23,Feature_24,0.002127407625486,0.002127407625486
202,Feature_203,0.0021210361546768,0.0021210361546768
72,Feature_73,0.0020862605686857,0.0020862605686857
11,Feature_12,0.0020587638364548,0.0020587638364548
201,Feature_202,0.0020562031266044,0.0020562031266044
156,Feature_157,0.0020308960481786,0.0020308960481786
209,Feature_210,0.0020273832405465,0.0020273832405465
98,Feature_99,0.0020262297203811,0.0020262297203811
88,Feature_89,0.0019848124762672,0.0019848124762672
114,Feature_115,0.0019824523177885,0.0019824523177885
280,Feature_281,0.0019817773818448,0.0019817773818448
285,Feature_286,0.0019545380149085,0.0019545380149085
186,Feature_187,0.0019066245392902,0.0019066245392902
119,Feature_120,0.0018913729956259,0.0018913729956259
94,Feature_95,0.0018682433752221,0.0018682433752221
123,Feature_124,0.0018630251024064,0.0018630251024064
121,Feature_122,0.0018392027805346,0.0018392027805346
244,Feature_245,0.0018145620354307,0.0018145620354307
160,Feature_161,0.0018130198571508,0.0018130198571508
17,Feature_18,0.0017972013355525,0.0017972013355525
59,Feature_60,0.0017900932271625,0.0017900932271625
228,Feature_229,0.0017709497326397,0.0017709497326397
47,Feature_48,0.0017623650226418,0.0017623650226418
83,Feature_84,0.0017587859691862,0.0017587859691862
230,Feature_231,0.0017318421835398,0.0017318421835398
151,Feature_152,0.001712821923933,0.001712821923933
266,Feature_267,0.0016902060559632,0.0016902060559632
173,Feature_174,0.0015726135029032,0.0015726135029032
128,Feature_129,0.0015695077893773,0.0015695077893773
24,Feature_25,0.0015465662993484,0.0015465662993484
25,Feature_26,0.0015195727710568,0.0015195727710568
197,Feature_198,0.0014927578883875,0.0014927578883875
243,Feature_244,0.0014853019530412,0.0014853019530412
170,Feature_171,0.0014452106013615,0.0014452106013615
26,Feature_27,0.0014265337842718,0.0014265337842718
162,Feature_163,0.0014259640257633,0.0014259640257633
246,Feature_247,0.0014222977483565,0.0014222977483565
161,Feature_162,0.0014185027233014,0.0014185027233014
2,Feature_3,0.0013968529015383,0.0013968529015383
63,Feature_64,0.001354378085997,0.001354378085997
171,Feature_172,0.0013287840420091,0.0013287840420091
213,Feature_214,0.0013178847479275,0.0013178847479275
259,Feature_260,0.0012847490561879,0.0012847490561879
52,Feature_53,0.0012795071037231,0.0012795071037231
262,Feature_263,0.0011791141453804,0.0011791141453804
108,Feature_109,0.001179086592534,0.001179086592534
16,Feature_17,0.0011772629474326,0.0011772629474326
184,Feature_185,0.0011630354664732,0.0011630354664732
75,Feature_76,0.0011442386654046,0.0011442386654046
60,Feature_61,0.0011397014316993,0.0011397014316993
110,Feature_111,0.0010672159404953,0.0010672159404953
144,Feature_145,0.0010402407864079,0.0010402407864079
90,Feature_91,0.0009390815638487,0.0009390815638487
