,Feature,score,Absolute_Score
123,Feature_124,0.0019206153141113,0.0019206153141113
24,Feature_25,0.0019177806893814,0.0019177806893814
234,Feature_235,0.0019020770575351,0.0019020770575351
12,Feature_13,0.0018526414220486,0.0018526414220486
295,Feature_296,0.0018308070725281,0.0018308070725281
244,Feature_245,0.0018086904305842,0.0018086904305842
164,Feature_165,0.0018039425955069,0.0018039425955069
0,Feature_1,0.001786067259155,0.001786067259155
205,Feature_206,0.0017831782239956,0.0017831782239956
276,Feature_277,0.0017802466204924,0.0017802466204924
203,Feature_204,0.0017706260288051,0.0017706260288051
182,Feature_183,0.0017564867764707,0.0017564867764707
293,Feature_294,0.0017494118282296,0.0017494118282296
135,Feature_136,0.0017477460256776,0.0017477460256776
151,Feature_152,0.0017302439661475,0.0017302439661475
216,Feature_217,0.0017268503129863,0.0017268503129863
243,Feature_244,0.0017092739360843,0.0017092739360843
238,Feature_239,0.00170771021795,0.00170771021795
265,Feature_266,0.0016848473650917,0.0016848473650917
256,Feature_257,0.0016589423632255,0.0016589423632255
27,Feature_28,0.0016510251067804,0.0016510251067804
2,Feature_3,0.0016301514077081,0.0016301514077081
94,Feature_95,0.001617959039372,0.001617959039372
98,Feature_99,0.0015956294565976,0.0015956294565976
128,Feature_129,0.0015939771215878,0.0015939771215878
294,Feature_295,0.0015497752211318,0.0015497752211318
268,Feature_269,0.0015455833716986,0.0015455833716986
227,Feature_228,0.0015433086006983,0.0015433086006983
144,Feature_145,0.0015032000962869,0.0015032000962869
173,Feature_174,0.0014888447581843,0.0014888447581843
229,Feature_230,0.0014739195967289,0.0014739195967289
193,Feature_194,0.0014670799093404,0.0014670799093404
181,Feature_182,0.0014606787339274,0.0014606787339274
92,Feature_93,0.0014580679319098,0.0014580679319098
213,Feature_214,0.0014570148980389,0.0014570148980389
212,Feature_213,0.0014452962887667,0.0014452962887667
264,Feature_265,0.0014199650200557,0.0014199650200557
285,Feature_286,0.001414289078568,0.001414289078568
154,Feature_155,0.0014121560542965,0.0014121560542965
207,Feature_208,0.0014055062771338,0.0014055062771338
185,Feature_186,0.0013819995438052,0.0013819995438052
118,Feature_119,0.0013754933450931,0.0013754933450931
69,Feature_70,0.0013685332252853,0.0013685332252853
127,Feature_128,0.0013542748573337,0.0013542748573337
196,Feature_197,0.0013515251623126,0.0013515251623126
201,Feature_202,0.0013462655621106,0.0013462655621106
177,Feature_178,0.0013426692034781,0.0013426692034781
280,Feature_281,0.0013395017792108,0.0013395017792108
246,Feature_247,0.0013357111771807,0.0013357111771807
63,Feature_64,0.0013250530012073,0.0013250530012073
60,Feature_61,0.0013104712680771,0.0013104712680771
171,Feature_172,0.0013080421671743,0.0013080421671743
120,Feature_121,0.0012714395783767,0.0012714395783767
277,Feature_278,0.0012573988335893,0.0012573988335893
163,Feature_164,0.001196191419308,0.001196191419308
266,Feature_267,0.001187011358946,0.001187011358946
64,Feature_65,0.0011817090994265,0.0011817090994265
202,Feature_203,0.0011795595510583,0.0011795595510583
290,Feature_291,0.0011655307559044,0.0011655307559044
218,Feature_219,0.0011600582540073,0.0011600582540073
228,Feature_229,0.0011475772585997,0.0011475772585997
197,Feature_198,0.0011106898569837,0.0011106898569837
209,Feature_210,0.0010836205638795,0.0010836205638795
254,Feature_255,0.0010573298798338,0.0010573298798338
233,Feature_234,0.0010301381516582,0.0010301381516582
190,Feature_191,0.0009841682543355,0.0009841682543355
286,Feature_287,0.0009813685395701,0.0009813685395701
272,Feature_273,0.000976552811983,0.000976552811983
119,Feature_120,0.0009344143472539,0.0009344143472539
217,Feature_218,0.0008781376658692,0.0008781376658692
198,Feature_199,0.0008591564017651,0.0008591564017651
110,Feature_111,0.0008456645119926,0.0008456645119926
109,Feature_110,0.000826254632873,0.000826254632873
93,Feature_94,0.0008097858201322,0.0008097858201322
275,Feature_276,0.000739450051955,0.000739450051955
166,Feature_167,0.0007134070884293,0.0007134070884293
253,Feature_254,0.0006259008264376,0.0006259008264376
169,Feature_170,0.0005997849585672,0.0005997849585672
15,Feature_16,0.0005707666693196,0.0005707666693196
6,Feature_7,0.0004373086636528,0.0004373086636528
162,Feature_163,0.000251575277657,0.000251575277657
