,Feature,score,Absolute_Score
156,Feature_157,0.075759006939473,0.075759006939473
119,Feature_120,0.0661403389271649,0.0661403389271649
94,Feature_95,0.0643522369616342,0.0643522369616342
102,Feature_103,0.0481677018866114,0.0481677018866114
113,Feature_114,0.0463467007802134,0.0463467007802134
92,Feature_93,0.0438270732302231,0.0438270732302231
24,Feature_25,0.0438192568558915,0.0438192568558915
100,Feature_101,0.0410004600309751,0.0410004600309751
13,Feature_14,0.0405260591890052,0.0405260591890052
173,Feature_174,0.0404179117781848,0.0404179117781848
169,Feature_170,0.0389726680187193,0.0389726680187193
187,Feature_188,0.0374947996790366,0.0374947996790366
162,Feature_163,0.0373053182883665,0.0373053182883665
93,Feature_94,0.0370930833351355,0.0370930833351355
122,Feature_123,0.0369018577636036,0.0369018577636036
199,Feature_200,0.0355934688755351,0.0355934688755351
75,Feature_76,0.0338370964347146,0.0338370964347146
49,Feature_50,0.0332333656890988,0.0332333656890988
90,Feature_91,0.0325710684181709,0.0325710684181709
38,Feature_39,0.0322514214870015,0.0322514214870015
111,Feature_112,0.031152944292868,0.031152944292868
174,Feature_175,0.0302972412722429,0.0302972412722429
98,Feature_99,0.0299485096821339,0.0299485096821339
45,Feature_46,0.0299264625740473,0.0299264625740473
74,Feature_75,0.0296585344302003,0.0296585344302003
86,Feature_87,0.0292387666236237,0.0292387666236237
31,Feature_32,0.0291112857565153,0.0291112857565153
20,Feature_21,0.029018845558518,0.029018845558518
116,Feature_117,0.028912374550154,0.028912374550154
30,Feature_31,0.027205121154808,0.027205121154808
54,Feature_55,0.0260449422874245,0.0260449422874245
72,Feature_73,0.0257716799870861,0.0257716799870861
129,Feature_130,0.0253366198978365,0.0253366198978365
114,Feature_115,0.0249414464073122,0.0249414464073122
112,Feature_113,0.0248853321672444,0.0248853321672444
50,Feature_51,0.0248004387125075,0.0248004387125075
63,Feature_64,0.024017310736702,0.024017310736702
118,Feature_119,0.0234603732794851,0.0234603732794851
22,Feature_23,0.0228663738201552,0.0228663738201552
19,Feature_20,0.022651515831035,0.022651515831035
157,Feature_158,0.0224883144050533,0.0224883144050533
107,Feature_108,0.0220618369801175,0.0220618369801175
66,Feature_67,0.0220174876777852,0.0220174876777852
161,Feature_162,0.0219165811680309,0.0219165811680309
40,Feature_41,0.0210673308107617,0.0210673308107617
99,Feature_100,0.0208325606946271,0.0208325606946271
197,Feature_198,0.0207037113516666,0.0207037113516666
