,Feature,score,Absolute_Score
149,Feature_150,0.0118160145178,0.0118160145178
9,Feature_10,0.0117833223490397,0.0117833223490397
1,Feature_2,0.011711573853686,0.011711573853686
206,Feature_207,0.0115560911123506,0.0115560911123506
249,Feature_250,0.0112821239551091,0.0112821239551091
291,Feature_292,0.0111749409487851,0.0111749409487851
214,Feature_215,0.0109977751013676,0.0109977751013676
14,Feature_15,0.0108673786885706,0.0108673786885706
58,Feature_59,0.0108328822019118,0.0108328822019118
28,Feature_29,0.010826933494246,0.010826933494246
122,Feature_123,0.0105021726693398,0.0105021726693398
200,Feature_201,0.0104114421487128,0.0104114421487128
7,Feature_8,0.0103636591392377,0.0103636591392377
279,Feature_280,0.0103122625581908,0.0103122625581908
19,Feature_20,0.0102679468487953,0.0102679468487953
191,Feature_192,0.0102211569944915,0.0102211569944915
51,Feature_52,0.010218205035675,0.010218205035675
282,Feature_283,0.0101094957375938,0.0101094957375938
295,Feature_296,0.0100173422985794,0.0100173422985794
165,Feature_166,0.0099776508632485,0.0099776508632485
245,Feature_246,0.0099542769246268,0.0099542769246268
155,Feature_156,0.009933734959747,0.009933734959747
105,Feature_106,0.0098760682736542,0.0098760682736542
26,Feature_27,0.0098568635723032,0.0098568635723032
54,Feature_55,0.0098254645459205,0.0098254645459205
134,Feature_135,0.0096862335191471,0.0096862335191471
136,Feature_137,0.0096816550064056,0.0096816550064056
97,Feature_98,0.0095743422271041,0.0095743422271041
195,Feature_196,0.0095519320301218,0.0095519320301218
189,Feature_190,0.00937438835076,0.00937438835076
103,Feature_104,0.0092868380358157,0.0092868380358157
35,Feature_36,0.0092309022972371,0.0092309022972371
3,Feature_4,0.0091967615886337,0.0091967615886337
145,Feature_146,0.0091431974204357,0.0091431974204357
289,Feature_290,0.0091304481398454,0.0091304481398454
192,Feature_193,0.0089406160781745,0.0089406160781745
82,Feature_83,0.0088269373678714,0.0088269373678714
257,Feature_258,0.0086518448057332,0.0086518448057332
86,Feature_87,0.0086374069776472,0.0086374069776472
114,Feature_115,0.008409646305994,0.008409646305994
31,Feature_32,0.0081995364171138,0.0081995364171138
297,Feature_298,0.0081870150912266,0.0081870150912266
273,Feature_274,0.0081146918517175,0.0081146918517175
76,Feature_77,0.0080976658180317,0.0080976658180317
167,Feature_168,0.0080681082152781,0.0080681082152781
261,Feature_262,0.0080192742791285,0.0080192742791285
22,Feature_23,0.0079035437784726,0.0079035437784726
34,Feature_35,0.007876925169907,0.007876925169907
112,Feature_113,0.0077608814745021,0.0077608814745021
153,Feature_154,0.007700545964056,0.007700545964056
292,Feature_293,0.0076490046353581,0.0076490046353581
203,Feature_204,0.0076351787065099,0.0076351787065099
13,Feature_14,0.0075723067728811,0.0075723067728811
95,Feature_96,0.0075628794409174,0.0075628794409174
46,Feature_47,0.0075206661801173,0.0075206661801173
294,Feature_295,0.0074275142282608,0.0074275142282608
107,Feature_108,0.0073667327230613,0.0073667327230613
68,Feature_69,0.0073641888674901,0.0073641888674901
268,Feature_269,0.0073111238064835,0.0073111238064835
56,Feature_57,0.0072584042338598,0.0072584042338598
89,Feature_90,0.0072485379505719,0.0072485379505719
220,Feature_221,0.007240205327572,0.007240205327572
77,Feature_78,0.0071866000913668,0.0071866000913668
73,Feature_74,0.0071454207666031,0.0071454207666031
111,Feature_112,0.00706561544975,0.00706561544975
255,Feature_256,0.0070555854004687,0.0070555854004687
207,Feature_208,0.0070145040271125,0.0070145040271125
224,Feature_225,0.0070099186338128,0.0070099186338128
118,Feature_119,0.0068436399973385,0.0068436399973385
176,Feature_177,0.0067290167919174,0.0067290167919174
222,Feature_223,0.0067184309262863,0.0067184309262863
242,Feature_243,0.0067092229482307,0.0067092229482307
50,Feature_51,0.0066866335337521,0.0066866335337521
215,Feature_216,0.0066612335637815,0.0066612335637815
47,Feature_48,0.0065997680168259,0.0065997680168259
27,Feature_28,0.006450126520421,0.006450126520421
252,Feature_253,0.0064420384704284,0.0064420384704284
258,Feature_259,0.0063482690986699,0.0063482690986699
198,Feature_199,0.0062603497316318,0.0062603497316318
29,Feature_30,0.0062170824587277,0.0062170824587277
147,Feature_148,0.0062051568550507,0.0062051568550507
131,Feature_132,0.0062018921349034,0.0062018921349034
15,Feature_16,0.0061362407094643,0.0061362407094643
226,Feature_227,0.0059073701008176,0.0059073701008176
39,Feature_40,0.0058436955279646,0.0058436955279646
199,Feature_200,0.005837623346499,0.005837623346499
205,Feature_206,0.0057953445240981,0.0057953445240981
233,Feature_234,0.0057444595511654,0.0057444595511654
61,Feature_62,0.0056306636634218,0.0056306636634218
133,Feature_134,0.0054779711523378,0.0054779711523378
65,Feature_66,0.0054270113941796,0.0054270113941796
174,Feature_175,0.0053949378859958,0.0053949378859958
135,Feature_136,0.0053583935558428,0.0053583935558428
251,Feature_252,0.0053472692874543,0.0053472692874543
237,Feature_238,0.0052608771256389,0.0052608771256389
175,Feature_176,0.0051831432346279,0.0051831432346279
172,Feature_173,0.0051722402245371,0.0051722402245371
129,Feature_130,0.0051632817102284,0.0051632817102284
209,Feature_210,0.0051395907343349,0.0051395907343349
285,Feature_286,0.0051040959775183,0.0051040959775183
71,Feature_72,0.0050796774384964,0.0050796774384964
69,Feature_70,0.0050177705658676,0.0050177705658676
284,Feature_285,0.0049899218579896,0.0049899218579896
247,Feature_248,0.00496729321924,0.00496729321924
229,Feature_230,0.0049643849093183,0.0049643849093183
157,Feature_158,0.0048750872617756,0.0048750872617756
74,Feature_75,0.0048404612836562,0.0048404612836562
219,Feature_220,0.0048275526444681,0.0048275526444681
102,Feature_103,0.0047049287396211,0.0047049287396211
162,Feature_163,0.0046976340692515,0.0046976340692515
293,Feature_294,0.0046953481987957,0.0046953481987957
181,Feature_182,0.0046890284096002,0.0046890284096002
21,Feature_22,0.0046798618482318,0.0046798618482318
232,Feature_233,0.0046389361436095,0.0046389361436095
264,Feature_265,0.0046133478720727,0.0046133478720727
10,Feature_11,0.0045848056501161,0.0045848056501161
241,Feature_242,0.0045797341011271,0.0045797341011271
276,Feature_277,0.0045647852467497,0.0045647852467497
120,Feature_121,0.0045197211326977,0.0045197211326977
248,Feature_249,0.0045074000101339,0.0045074000101339
278,Feature_279,0.0045070647985207,0.0045070647985207
81,Feature_82,0.0045028322730707,0.0045028322730707
211,Feature_212,0.0044950320836169,0.0044950320836169
20,Feature_21,0.0043858246201592,0.0043858246201592
185,Feature_186,0.0043314709193957,0.0043314709193957
41,Feature_42,0.0043306088490951,0.0043306088490951
12,Feature_13,0.0042756382124803,0.0042756382124803
184,Feature_185,0.0041593394729441,0.0041593394729441
45,Feature_46,0.0041146417534664,0.0041146417534664
235,Feature_236,0.0040722746477868,0.0040722746477868
290,Feature_291,0.0040673329299438,0.0040673329299438
146,Feature_147,0.0040468497252213,0.0040468497252213
228,Feature_229,0.0040389196448709,0.0040389196448709
160,Feature_161,0.0040229181060062,0.0040229181060062
281,Feature_282,0.0039715263781209,0.0039715263781209
223,Feature_224,0.003920625055496,0.003920625055496
227,Feature_228,0.0038629408974398,0.0038629408974398
217,Feature_218,0.0038025637778071,0.0038025637778071
96,Feature_97,0.0037576228546211,0.0037576228546211
190,Feature_191,0.0037164907897905,0.0037164907897905
113,Feature_114,0.0036827510584742,0.0036827510584742
254,Feature_255,0.0036485279429917,0.0036485279429917
283,Feature_284,0.0036439799485168,0.0036439799485168
210,Feature_211,0.0036350350963659,0.0036350350963659
138,Feature_139,0.0035488132827883,0.0035488132827883
221,Feature_222,0.0035172969098817,0.0035172969098817
262,Feature_263,0.0034400919522335,0.0034400919522335
83,Feature_84,0.0033986280877342,0.0033986280877342
57,Feature_58,0.0033787014529853,0.0033787014529853
201,Feature_202,0.0033658158692421,0.0033658158692421
104,Feature_105,0.0033625218930933,0.0033625218930933
187,Feature_188,0.0033374898670151,0.0033374898670151
60,Feature_61,0.0032615174398911,0.0032615174398911
286,Feature_287,0.0031437436882085,0.0031437436882085
109,Feature_110,0.0031129534559722,0.0031129534559722
230,Feature_231,0.0030834471801942,0.0030834471801942
231,Feature_232,0.0030721974150721,0.0030721974150721
142,Feature_143,0.0030571733574395,0.0030571733574395
140,Feature_141,0.0030251931194171,0.0030251931194171
173,Feature_174,0.0029729139634818,0.0029729139634818
159,Feature_160,0.0029671879612876,0.0029671879612876
274,Feature_275,0.0029645955068266,0.0029645955068266
143,Feature_144,0.0029572541665623,0.0029572541665623
164,Feature_165,0.002951860668242,0.002951860668242
18,Feature_19,0.0029400922986211,0.0029400922986211
17,Feature_18,0.0029174498639838,0.0029174498639838
55,Feature_56,0.0028980786264706,0.0028980786264706
92,Feature_93,0.0028920254148114,0.0028920254148114
280,Feature_281,0.0028634285607406,0.0028634285607406
236,Feature_237,0.0028394211092726,0.0028394211092726
269,Feature_270,0.0028310414114849,0.0028310414114849
250,Feature_251,0.0028252715233093,0.0028252715233093
52,Feature_53,0.0028058283263333,0.0028058283263333
59,Feature_60,0.0028027122650663,0.0028027122650663
88,Feature_89,0.0027963547583059,0.0027963547583059
287,Feature_288,0.0027690445949757,0.0027690445949757
166,Feature_167,0.0027012724858428,0.0027012724858428
163,Feature_164,0.0027001025788023,0.0027001025788023
2,Feature_3,0.0026680683993136,0.0026680683993136
116,Feature_117,0.002625975894237,0.002625975894237
265,Feature_266,0.00261602802936,0.00261602802936
144,Feature_145,0.0026092083106841,0.0026092083106841
178,Feature_179,0.0026040490821262,0.0026040490821262
156,Feature_157,0.0025376240920855,0.0025376240920855
256,Feature_257,0.0025173421486866,0.0025173421486866
78,Feature_79,0.0025167507080655,0.0025167507080655
121,Feature_122,0.0024968546960802,0.0024968546960802
110,Feature_111,0.0024741025089213,0.0024741025089213
272,Feature_273,0.0024708620828118,0.0024708620828118
98,Feature_99,0.0024243163458355,0.0024243163458355
179,Feature_180,0.0024220164399371,0.0024220164399371
6,Feature_7,0.00240751507501,0.00240751507501
197,Feature_198,0.0023892992733111,0.0023892992733111
148,Feature_149,0.0023803169868295,0.0023803169868295
275,Feature_276,0.0023343526859273,0.0023343526859273
130,Feature_131,0.0023328405307323,0.0023328405307323
180,Feature_181,0.0023299952939181,0.0023299952939181
266,Feature_267,0.002206452175703,0.002206452175703
182,Feature_183,0.0021924007704028,0.0021924007704028
171,Feature_172,0.0021442370815263,0.0021442370815263
126,Feature_127,0.0021381716455821,0.0021381716455821
64,Feature_65,0.0021135327883172,0.0021135327883172
277,Feature_278,0.0021098688449301,0.0021098688449301
123,Feature_124,0.0020902152337825,0.0020902152337825
246,Feature_247,0.0020795913067925,0.0020795913067925
154,Feature_155,0.0020130345547376,0.0020130345547376
38,Feature_39,0.0019871737743568,0.0019871737743568
169,Feature_170,0.0019699695762855,0.0019699695762855
299,Feature_300,0.0019698282283382,0.0019698282283382
150,Feature_151,0.0019657163505718,0.0019657163505718
186,Feature_187,0.0019482384337961,0.0019482384337961
253,Feature_254,0.0019439127810557,0.0019439127810557
16,Feature_17,0.0019428544057762,0.0019428544057762
93,Feature_94,0.0019326564157822,0.0019326564157822
37,Feature_38,0.0019182103156485,0.0019182103156485
63,Feature_64,0.0019101267439103,0.0019101267439103
11,Feature_12,0.0018768408773745,0.0018768408773745
260,Feature_261,0.0018713966155635,0.0018713966155635
259,Feature_260,0.0018622033093575,0.0018622033093575
202,Feature_203,0.0018549177385119,0.0018549177385119
158,Feature_159,0.0018302667474311,0.0018302667474311
218,Feature_219,0.0017955677518044,0.0017955677518044
263,Feature_264,0.0017469499991124,0.0017469499991124
119,Feature_120,0.0017454484376915,0.0017454484376915
108,Feature_109,0.0017449712933128,0.0017449712933128
196,Feature_197,0.0017403308072846,0.0017403308072846
70,Feature_71,0.0017283454573915,0.0017283454573915
270,Feature_271,0.0017246781225849,0.0017246781225849
127,Feature_128,0.001721124432783,0.001721124432783
72,Feature_73,0.0017029232364816,0.0017029232364816
132,Feature_133,0.0016938494344838,0.0016938494344838
244,Feature_245,0.0016898265891405,0.0016898265891405
128,Feature_129,0.0016892795185775,0.0016892795185775
243,Feature_244,0.0016700261991279,0.0016700261991279
100,Feature_101,0.0016511959118708,0.0016511959118708
170,Feature_171,0.0016038768590358,0.0016038768590358
25,Feature_26,0.0016001870825395,0.0016001870825395
216,Feature_217,0.0015510028497788,0.0015510028497788
161,Feature_162,0.0015453499656597,0.0015453499656597
212,Feature_213,0.0015448034662258,0.0015448034662258
44,Feature_45,0.0015259500300146,0.0015259500300146
75,Feature_76,0.0014762364075418,0.0014762364075418
24,Feature_25,0.0014316411063445,0.0014316411063445
234,Feature_235,0.0014245254080854,0.0014245254080854
238,Feature_239,0.0014046110881127,0.0014046110881127
0,Feature_1,0.0013948613162729,0.0013948613162729
168,Feature_169,0.0013471367464313,0.0013471367464313
193,Feature_194,0.0013384184322317,0.0013384184322317
213,Feature_214,0.001290406774955,0.001290406774955
23,Feature_24,0.0012298430308452,0.0012298430308452
151,Feature_152,0.0012174505142594,0.0012174505142594
94,Feature_95,0.0011756906198676,0.0011756906198676
239,Feature_240,0.0010096205298565,0.0010096205298565
90,Feature_91,0.000958171455724,0.000958171455724
48,Feature_49,0.0009447390849204,0.0009447390849204
36,Feature_37,0.0008794403603819,0.0008794403603819
183,Feature_184,0.0008459640206643,0.0008459640206643
177,Feature_178,0.0005761443480928,0.0005761443480928
