,Feature,score,Absolute_Score
165,Feature_166,0.0042002437207954,0.0042002437207954
34,Feature_35,0.0041708954919321,0.0041708954919321
273,Feature_274,0.0041617247493889,0.0041617247493889
217,Feature_218,0.0041504107694133,0.0041504107694133
145,Feature_146,0.0040779169431757,0.0040779169431757
258,Feature_259,0.0040734563573497,0.0040734563573497
131,Feature_132,0.0040479889239194,0.0040479889239194
59,Feature_60,0.0040439366607586,0.0040439366607586
61,Feature_62,0.0040391527318464,0.0040391527318464
295,Feature_296,0.003933360118701,0.003933360118701
5,Feature_6,0.0039041357025395,0.0039041357025395
207,Feature_208,0.0039031513314614,0.0039031513314614
19,Feature_20,0.0039026998306187,0.0039026998306187
278,Feature_279,0.003902064303114,0.003902064303114
219,Feature_220,0.0038761356604201,0.0038761356604201
237,Feature_238,0.003836871471343,0.003836871471343
288,Feature_289,0.0037193978979452,0.0037193978979452
242,Feature_243,0.0036998060073638,0.0036998060073638
81,Feature_82,0.0036901880826699,0.0036901880826699
255,Feature_256,0.0035422258625019,0.0035422258625019
18,Feature_19,0.0035280053554063,0.0035280053554063
270,Feature_271,0.0034896166510542,0.0034896166510542
113,Feature_114,0.0034234042815408,0.0034234042815408
88,Feature_89,0.0034155749886332,0.0034155749886332
138,Feature_139,0.0034042773901252,0.0034042773901252
134,Feature_135,0.0033129717246374,0.0033129717246374
203,Feature_204,0.00321910950173,0.00321910950173
57,Feature_58,0.0031859415322528,0.0031859415322528
45,Feature_46,0.0031544579594018,0.0031544579594018
281,Feature_282,0.0031032040902004,0.0031032040902004
25,Feature_26,0.0031022332837296,0.0031022332837296
23,Feature_24,0.0030762916724818,0.0030762916724818
211,Feature_212,0.0030687957525749,0.0030687957525749
234,Feature_235,0.0030684958725907,0.0030684958725907
239,Feature_240,0.0030260098346749,0.0030260098346749
277,Feature_278,0.0030023155580851,0.0030023155580851
284,Feature_285,0.002912234032676,0.002912234032676
299,Feature_300,0.002879203182409,0.002879203182409
123,Feature_124,0.0028688949871167,0.0028688949871167
104,Feature_105,0.0028338713664442,0.0028338713664442
230,Feature_231,0.0028276257469774,0.0028276257469774
52,Feature_53,0.0028247544648896,0.0028247544648896
181,Feature_182,0.0027492415005721,0.0027492415005721
265,Feature_266,0.0027024731423483,0.0027024731423483
11,Feature_12,0.0026981357002814,0.0026981357002814
26,Feature_27,0.0026490722938377,0.0026490722938377
264,Feature_265,0.0026231365262451,0.0026231365262451
153,Feature_154,0.0026016763895599,0.0026016763895599
250,Feature_251,0.0025966075481484,0.0025966075481484
157,Feature_158,0.0025109457705101,0.0025109457705101
76,Feature_77,0.0024811317343699,0.0024811317343699
64,Feature_65,0.0024770884894251,0.0024770884894251
130,Feature_131,0.0024685813960133,0.0024685813960133
251,Feature_252,0.0024626499438227,0.0024626499438227
73,Feature_74,0.0024354418108061,0.0024354418108061
247,Feature_248,0.002415435516399,0.002415435516399
83,Feature_84,0.0023807002031624,0.0023807002031624
146,Feature_147,0.0023518530427251,0.0023518530427251
47,Feature_48,0.0023439544366201,0.0023439544366201
193,Feature_194,0.0023110925868364,0.0023110925868364
197,Feature_198,0.0023074740101262,0.0023074740101262
227,Feature_228,0.0022858982998576,0.0022858982998576
127,Feature_128,0.0022658421280521,0.0022658421280521
120,Feature_121,0.0022564839412955,0.0022564839412955
179,Feature_180,0.0022419312098199,0.0022419312098199
13,Feature_14,0.0022356137554066,0.0022356137554066
108,Feature_109,0.0022169270697134,0.0022169270697134
287,Feature_288,0.0021902100520536,0.0021902100520536
262,Feature_263,0.0021512050861021,0.0021512050861021
189,Feature_190,0.0021484025103354,0.0021484025103354
162,Feature_163,0.0021437140699578,0.0021437140699578
279,Feature_280,0.0021044533862887,0.0021044533862887
100,Feature_101,0.0020903519001365,0.0020903519001365
72,Feature_73,0.0020881426222986,0.0020881426222986
266,Feature_267,0.0020826801307593,0.0020826801307593
95,Feature_96,0.0020227986245521,0.0020227986245521
186,Feature_187,0.0020025606034206,0.0020025606034206
160,Feature_161,0.0019790033798106,0.0019790033798106
214,Feature_215,0.0019707350737965,0.0019707350737965
252,Feature_253,0.0019574824786355,0.0019574824786355
90,Feature_91,0.0019557929574075,0.0019557929574075
212,Feature_213,0.0019147564877278,0.0019147564877278
226,Feature_227,0.00190114285842,0.00190114285842
177,Feature_178,0.0018839502648313,0.0018839502648313
229,Feature_230,0.0018624605744338,0.0018624605744338
17,Feature_18,0.0018601266834088,0.0018601266834088
12,Feature_13,0.0017859399467489,0.0017859399467489
10,Feature_11,0.0017814188483758,0.0017814188483758
154,Feature_155,0.0017037656037766,0.0017037656037766
41,Feature_42,0.0016971944676597,0.0016971944676597
213,Feature_214,0.0016937854715066,0.0016937854715066
170,Feature_171,0.0016912122972526,0.0016912122972526
60,Feature_61,0.0016848846617493,0.0016848846617493
44,Feature_45,0.0016684458739978,0.0016684458739978
209,Feature_210,0.0016659538872065,0.0016659538872065
126,Feature_127,0.0016531233290958,0.0016531233290958
261,Feature_262,0.0016223451779227,0.0016223451779227
223,Feature_224,0.001612895823878,0.001612895823878
291,Feature_292,0.0016097562125007,0.0016097562125007
58,Feature_59,0.0016067851293525,0.0016067851293525
183,Feature_184,0.0016024810786583,0.0016024810786583
118,Feature_119,0.0015811190559702,0.0015811190559702
198,Feature_199,0.0015255974993518,0.0015255974993518
98,Feature_99,0.001522765587682,0.001522765587682
166,Feature_167,0.0015186329002805,0.0015186329002805
235,Feature_236,0.001509115123532,0.001509115123532
158,Feature_159,0.0015067420458741,0.0015067420458741
243,Feature_244,0.0015033658820411,0.0015033658820411
184,Feature_185,0.0014944254704188,0.0014944254704188
39,Feature_40,0.0014747513554428,0.0014747513554428
238,Feature_239,0.0014725076499736,0.0014725076499736
143,Feature_144,0.0014684660489577,0.0014684660489577
140,Feature_141,0.0014568837516851,0.0014568837516851
15,Feature_16,0.0014515404001075,0.0014515404001075
283,Feature_284,0.0014164614228267,0.0014164614228267
178,Feature_179,0.001394377644164,0.001394377644164
286,Feature_287,0.0013762199361903,0.0013762199361903
164,Feature_165,0.0013613532128325,0.0013613532128325
201,Feature_202,0.0013380961667618,0.0013380961667618
136,Feature_137,0.0013282615717116,0.0013282615717116
55,Feature_56,0.0013262540995336,0.0013262540995336
190,Feature_191,0.0013063275571182,0.0013063275571182
269,Feature_270,0.001284697196389,0.001284697196389
173,Feature_174,0.0012600125265154,0.0012600125265154
216,Feature_217,0.0012563583027975,0.0012563583027975
275,Feature_276,0.001256176936365,0.001256176936365
48,Feature_49,0.0012444716445302,0.0012444716445302
128,Feature_129,0.0012336954066227,0.0012336954066227
148,Feature_149,0.0012321870182675,0.0012321870182675
254,Feature_255,0.0012287224546263,0.0012287224546263
135,Feature_136,0.0012171809822413,0.0012171809822413
16,Feature_17,0.0012124442580545,0.0012124442580545
260,Feature_261,0.0012062538129336,0.0012062538129336
94,Feature_95,0.0011940575750705,0.0011940575750705
202,Feature_203,0.0011894454283149,0.0011894454283149
205,Feature_206,0.0011745613055568,0.0011745613055568
110,Feature_111,0.0011739230295416,0.0011739230295416
21,Feature_22,0.0011582567550793,0.0011582567550793
256,Feature_257,0.0011434181816057,0.0011434181816057
38,Feature_39,0.0011374772514892,0.0011374772514892
228,Feature_229,0.0011212586787148,0.0011212586787148
272,Feature_273,0.0011168241391105,0.0011168241391105
263,Feature_264,0.0011047187400587,0.0011047187400587
175,Feature_176,0.0010996440961816,0.0010996440961816
156,Feature_157,0.0010983611537807,0.0010983611537807
280,Feature_281,0.0010896701101277,0.0010896701101277
268,Feature_269,0.0010767552162666,0.0010767552162666
276,Feature_277,0.0010633174068342,0.0010633174068342
290,Feature_291,0.0010461188627479,0.0010461188627479
6,Feature_7,0.0010399183984446,0.0010399183984446
180,Feature_181,0.0010232918163822,0.0010232918163822
168,Feature_169,0.0010216137370752,0.0010216137370752
233,Feature_234,0.0010136471614524,0.0010136471614524
185,Feature_186,0.0010074404990666,0.0010074404990666
253,Feature_254,0.0009839539165568,0.0009839539165568
96,Feature_97,0.0009824569617524,0.0009824569617524
196,Feature_197,0.0009818001558549,0.0009818001558549
24,Feature_25,0.0009505127596358,0.0009505127596358
174,Feature_175,0.0009322594089543,0.0009322594089543
293,Feature_294,0.0009307455323153,0.0009307455323153
2,Feature_3,0.0009259542631729,0.0009259542631729
63,Feature_64,0.0009215077685876,0.0009215077685876
210,Feature_211,0.0009180104348588,0.0009180104348588
69,Feature_70,0.0008636195050515,0.0008636195050515
109,Feature_110,0.0008614405260205,0.0008614405260205
236,Feature_237,0.0008612840929855,0.0008612840929855
218,Feature_219,0.0008571946749367,0.0008571946749367
244,Feature_245,0.0008534577294897,0.0008534577294897
182,Feature_183,0.0008517275591877,0.0008517275591877
93,Feature_94,0.0008298454808283,0.0008298454808283
92,Feature_93,0.0007483992807318,0.0007483992807318
119,Feature_120,0.000745648162785,0.000745648162785
116,Feature_117,0.0007434559789601,0.0007434559789601
20,Feature_21,0.0007340928790216,0.0007340928790216
285,Feature_286,0.000716484201207,0.000716484201207
187,Feature_188,0.0007008928255073,0.0007008928255073
169,Feature_170,0.0006842538875186,0.0006842538875186
77,Feature_78,0.000672783607761,0.000672783607761
151,Feature_152,0.0006589225709264,0.0006589225709264
7,Feature_8,0.0006358871506177,0.0006358871506177
294,Feature_295,0.0006345678855631,0.0006345678855631
144,Feature_145,0.0005916440981061,0.0005916440981061
0,Feature_1,0.0004754121982968,0.0004754121982968
246,Feature_247,0.0003056389122947,0.0003056389122947
171,Feature_172,0.0003053883029418,0.0003053883029418
27,Feature_28,0.0001633044858752,0.0001633044858752
