,Feature,score,Absolute_Score
154,Feature_155,0.0084887306953651,0.0084887306953651
190,Feature_191,0.0084008475710124,0.0084008475710124
198,Feature_199,0.0083615303927202,0.0083615303927202
125,Feature_126,0.0082880956290697,0.0082880956290697
192,Feature_193,0.0082205607823025,0.0082205607823025
126,Feature_127,0.0077747058575814,0.0077747058575814
144,Feature_145,0.0077745658082175,0.0077745658082175
108,Feature_109,0.0077120445172362,0.0077120445172362
183,Feature_184,0.0076378012784449,0.0076378012784449
115,Feature_116,0.007548582970348,0.007548582970348
191,Feature_192,0.007539513476935,0.007539513476935
27,Feature_28,0.0074889456101151,0.0074889456101151
127,Feature_128,0.0074842301330604,0.0074842301330604
47,Feature_48,0.0073106464159916,0.0073106464159916
155,Feature_156,0.0072630777732454,0.0072630777732454
106,Feature_107,0.0072576563148105,0.0072576563148105
148,Feature_149,0.0072026028151397,0.0072026028151397
35,Feature_36,0.0071622239358806,0.0071622239358806
163,Feature_164,0.0070678000890961,0.0070678000890961
145,Feature_146,0.0069627018185084,0.0069627018185084
5,Feature_6,0.0068963117086964,0.0068963117086964
131,Feature_132,0.0064178842824686,0.0064178842824686
109,Feature_110,0.006377392328395,0.006377392328395
182,Feature_183,0.0063100168390098,0.0063100168390098
160,Feature_161,0.0062883072434311,0.0062883072434311
82,Feature_83,0.0060978328738966,0.0060978328738966
21,Feature_22,0.0057518259025421,0.0057518259025421
61,Feature_62,0.0056308712657224,0.0056308712657224
151,Feature_152,0.0054485483562582,0.0054485483562582
133,Feature_134,0.0054144770883564,0.0054144770883564
3,Feature_4,0.0053599080494356,0.0053599080494356
73,Feature_74,0.0052491101498554,0.0052491101498554
52,Feature_53,0.0051805784887125,0.0051805784887125
97,Feature_98,0.0051757168170175,0.0051757168170175
184,Feature_185,0.0048852857879429,0.0048852857879429
59,Feature_60,0.0048731526505704,0.0048731526505704
43,Feature_44,0.0042749261762752,0.0042749261762752
84,Feature_85,0.0042109211010067,0.0042109211010067
18,Feature_19,0.004168560581676,0.004168560581676
33,Feature_34,0.0041556583618684,0.0041556583618684
68,Feature_69,0.0040997943505985,0.0040997943505985
76,Feature_77,0.0040731040054625,0.0040731040054625
167,Feature_168,0.0039981130650954,0.0039981130650954
41,Feature_42,0.0039088691895136,0.0039088691895136
164,Feature_165,0.0038638416869968,0.0038638416869968
15,Feature_16,0.0037963521225217,0.0037963521225217
135,Feature_136,0.003783356941928,0.003783356941928
104,Feature_105,0.0037724476049819,0.0037724476049819
166,Feature_167,0.0037468449484098,0.0037468449484098
26,Feature_27,0.0037010420796032,0.0037010420796032
168,Feature_169,0.0034779074545615,0.0034779074545615
32,Feature_33,0.0034449022479358,0.0034449022479358
142,Feature_143,0.0034045535559363,0.0034045535559363
180,Feature_181,0.0033548106944708,0.0033548106944708
71,Feature_72,0.003352863454464,0.003352863454464
0,Feature_1,0.0032827332964416,0.0032827332964416
152,Feature_153,0.0032120230146738,0.0032120230146738
146,Feature_147,0.0031397384749005,0.0031397384749005
137,Feature_138,0.0031286576460751,0.0031286576460751
171,Feature_172,0.0030557831361312,0.0030557831361312
39,Feature_40,0.0029330767880542,0.0029330767880542
7,Feature_8,0.0029183176831208,0.0029183176831208
178,Feature_179,0.0028918637607557,0.0028918637607557
88,Feature_89,0.0027872721214765,0.0027872721214765
44,Feature_45,0.0027307899593665,0.0027307899593665
83,Feature_84,0.0026965191796483,0.0026965191796483
6,Feature_7,0.0026902477327576,0.0026902477327576
81,Feature_82,0.0026815187573786,0.0026815187573786
46,Feature_47,0.0026128297165378,0.0026128297165378
78,Feature_79,0.0023813253800303,0.0023813253800303
45,Feature_46,0.0023005082424481,0.0023005082424481
120,Feature_121,0.0022849435037946,0.0022849435037946
25,Feature_26,0.0022747213249936,0.0022747213249936
170,Feature_171,0.0022177834052686,0.0022177834052686
62,Feature_63,0.0022028965183496,0.0022028965183496
