,Feature,score,Absolute_Score
139,Feature_140,0.0262271323552286,0.0262271323552286
67,Feature_68,0.0252501059385343,0.0252501059385343
225,Feature_226,0.0251555983525878,0.0251555983525878
152,Feature_153,0.0229342260123748,0.0229342260123748
137,Feature_138,0.0221685847592984,0.0221685847592984
91,Feature_92,0.0210838731184633,0.0210838731184633
206,Feature_207,0.0207691950489873,0.0207691950489873
141,Feature_142,0.0207194965397917,0.0207194965397917
106,Feature_107,0.0195824107484917,0.0195824107484917
4,Feature_5,0.0193477100306481,0.0193477100306481
125,Feature_126,0.0192826588346572,0.0192826588346572
208,Feature_209,0.0182991574957883,0.0182991574957883
30,Feature_31,0.0170069275092823,0.0170069275092823
282,Feature_283,0.0161879441419998,0.0161879441419998
32,Feature_33,0.015415804709082,0.015415804709082
117,Feature_118,0.0147706089407375,0.0147706089407375
82,Feature_83,0.0142068972735274,0.0142068972735274
66,Feature_67,0.0138717771478189,0.0138717771478189
85,Feature_86,0.0138539073668522,0.0138539073668522
87,Feature_88,0.0138270285471798,0.0138270285471798
42,Feature_43,0.0138073369296772,0.0138073369296772
188,Feature_189,0.0137275220867576,0.0137275220867576
167,Feature_168,0.0136000600164088,0.0136000600164088
80,Feature_81,0.013353202890285,0.013353202890285
84,Feature_85,0.0131017716574366,0.0131017716574366
49,Feature_50,0.0129294970496834,0.0129294970496834
101,Feature_102,0.0129043858385196,0.0129043858385196
103,Feature_104,0.0127428030787716,0.0127428030787716
296,Feature_297,0.0123282505779285,0.0123282505779285
79,Feature_80,0.0122624310052231,0.0122624310052231
40,Feature_41,0.0121404817222331,0.0121404817222331
35,Feature_36,0.01188917835272,0.01188917835272
115,Feature_116,0.0114545173249317,0.0114545173249317
289,Feature_290,0.0112185045664201,0.0112185045664201
231,Feature_232,0.011208095394906,0.011208095394906
99,Feature_100,0.0111662262495004,0.0111662262495004
149,Feature_150,0.0107514121641681,0.0107514121641681
267,Feature_268,0.0107036567532164,0.0107036567532164
240,Feature_241,0.0105930908994692,0.0105930908994692
