,Feature,score,Absolute_Score
156,Feature_157,0.0686377776705187,0.0686377776705187
181,Feature_182,0.0549935693152059,0.0549935693152059
119,Feature_120,0.0515500307006621,0.0515500307006621
30,Feature_31,0.0505238223208882,0.0505238223208882
54,Feature_55,0.0497641905062568,0.0497641905062568
90,Feature_91,0.0483934423265878,0.0483934423265878
111,Feature_112,0.0476248420951497,0.0476248420951497
74,Feature_75,0.0462563709426456,0.0462563709426456
24,Feature_25,0.045951195941325,0.045951195941325
113,Feature_114,0.0419845119720135,0.0419845119720135
70,Feature_71,0.0414080932862271,0.0414080932862271
94,Feature_95,0.0413125335714066,0.0413125335714066
116,Feature_117,0.0392821709559981,0.0392821709559981
173,Feature_174,0.0382973265390297,0.0382973265390297
92,Feature_93,0.0371110337862549,0.0371110337862549
161,Feature_162,0.036043331151237,0.036043331151237
149,Feature_150,0.0359401903063356,0.0359401903063356
162,Feature_163,0.0345061373061567,0.0345061373061567
157,Feature_158,0.0321707277718213,0.0321707277718213
40,Feature_41,0.0318231574763099,0.0318231574763099
29,Feature_30,0.0315249330680935,0.0315249330680935
199,Feature_200,0.03066313384685,0.03066313384685
63,Feature_64,0.0300935427771636,0.0300935427771636
129,Feature_130,0.0285293791914058,0.0285293791914058
62,Feature_63,0.0276989476883243,0.0276989476883243
98,Feature_99,0.0270828444266084,0.0270828444266084
49,Feature_50,0.0267943113564147,0.0267943113564147
122,Feature_123,0.0263966195807169,0.0263966195807169
93,Feature_94,0.0263297067249232,0.0263297067249232
102,Feature_103,0.0260067170462151,0.0260067170462151
69,Feature_70,0.0251690595699588,0.0251690595699588
19,Feature_20,0.0250759766262605,0.0250759766262605
182,Feature_183,0.0250076219352047,0.0250076219352047
13,Feature_14,0.0248904160220529,0.0248904160220529
138,Feature_139,0.0248144552101189,0.0248144552101189
174,Feature_175,0.0246942172768731,0.0246942172768731
31,Feature_32,0.0244602485614922,0.0244602485614922
128,Feature_129,0.0238617436277298,0.0238617436277298
123,Feature_124,0.023565910841224,0.023565910841224
75,Feature_76,0.0230409469981687,0.0230409469981687
72,Feature_73,0.0225483449536188,0.0225483449536188
135,Feature_136,0.0223280868804445,0.0223280868804445
55,Feature_56,0.0222084968786444,0.0222084968786444
194,Feature_195,0.0221963036940271,0.0221963036940271
96,Feature_97,0.0220335977698135,0.0220335977698135
57,Feature_58,0.0214715275049921,0.0214715275049921
85,Feature_86,0.0214495983322264,0.0214495983322264
179,Feature_180,0.0208583908413339,0.0208583908413339
175,Feature_176,0.0204693773327368,0.0204693773327368
134,Feature_135,0.0204551624205081,0.0204551624205081
59,Feature_60,0.020137961413826,0.020137961413826
132,Feature_133,0.020086296988644,0.020086296988644
140,Feature_141,0.0199473422997572,0.0199473422997572
38,Feature_39,0.0199208589887634,0.0199208589887634
28,Feature_29,0.0199157607945134,0.0199157607945134
139,Feature_140,0.0198555868392172,0.0198555868392172
112,Feature_113,0.0197774229914834,0.0197774229914834
48,Feature_49,0.0197466948436183,0.0197466948436183
120,Feature_121,0.0193406627745139,0.0193406627745139
185,Feature_186,0.0192545697620871,0.0192545697620871
100,Feature_101,0.0192471238003552,0.0192471238003552
5,Feature_6,0.0191087231649905,0.0191087231649905
186,Feature_187,0.018223995879085,0.018223995879085
77,Feature_78,0.0176556549662159,0.0176556549662159
180,Feature_181,0.0175389745273813,0.0175389745273813
99,Feature_100,0.0175261051068388,0.0175261051068388
159,Feature_160,0.0174255103233572,0.0174255103233572
86,Feature_87,0.0173658073106304,0.0173658073106304
27,Feature_28,0.017033707489055,0.017033707489055
143,Feature_144,0.0168604140211857,0.0168604140211857
147,Feature_148,0.0167116090000739,0.0167116090000739
78,Feature_79,0.0163839998871315,0.0163839998871315
152,Feature_153,0.0162277657053353,0.0162277657053353
115,Feature_116,0.0161024423796409,0.0161024423796409
46,Feature_47,0.015933692743177,0.015933692743177
169,Feature_170,0.0158165641987783,0.0158165641987783
187,Feature_188,0.0157829371614703,0.0157829371614703
110,Feature_111,0.0155284464719252,0.0155284464719252
91,Feature_92,0.0155063562850898,0.0155063562850898
