,Feature,score,Absolute_Score
156,Feature_157,0.0819847507415243,0.0819847507415243
199,Feature_200,0.0633510800943392,0.0633510800943392
113,Feature_114,0.0491823266659831,0.0491823266659831
119,Feature_120,0.0477738853182532,0.0477738853182532
94,Feature_95,0.0473739144862907,0.0473739144862907
38,Feature_39,0.0443850058534544,0.0443850058534544
102,Feature_103,0.0440932565409549,0.0440932565409549
74,Feature_75,0.0437410477668607,0.0437410477668607
181,Feature_182,0.0403437207913353,0.0403437207913353
30,Feature_31,0.040237673589672,0.040237673589672
185,Feature_186,0.0366936729935962,0.0366936729935962
24,Feature_25,0.0365088602033535,0.0365088602033535
122,Feature_123,0.0362406772654464,0.0362406772654464
54,Feature_55,0.0361269433009274,0.0361269433009274
174,Feature_175,0.0350655648719002,0.0350655648719002
161,Feature_162,0.0343700468091724,0.0343700468091724
50,Feature_51,0.0333241973065571,0.0333241973065571
173,Feature_174,0.0318607561564296,0.0318607561564296
194,Feature_195,0.0314457186978827,0.0314457186978827
85,Feature_86,0.0311613454388402,0.0311613454388402
63,Feature_64,0.0294428379614799,0.0294428379614799
187,Feature_188,0.0293372510136974,0.0293372510136974
197,Feature_198,0.0289385218890373,0.0289385218890373
22,Feature_23,0.0288763804864431,0.0288763804864431
93,Feature_94,0.0288664316760011,0.0288664316760011
98,Feature_99,0.0288041597644682,0.0288041597644682
92,Feature_93,0.0287858526590286,0.0287858526590286
100,Feature_101,0.0280498510056103,0.0280498510056103
123,Feature_124,0.0274798502246952,0.0274798502246952
111,Feature_112,0.0274566759958899,0.0274566759958899
182,Feature_183,0.0273704040296411,0.0273704040296411
165,Feature_166,0.0273152457397277,0.0273152457397277
90,Feature_91,0.027255421831372,0.027255421831372
21,Feature_22,0.0270945750385573,0.0270945750385573
49,Feature_50,0.0269239611819334,0.0269239611819334
118,Feature_119,0.0269132984478241,0.0269132984478241
134,Feature_135,0.0262332117779284,0.0262332117779284
19,Feature_20,0.0254952959562763,0.0254952959562763
86,Feature_87,0.0254878806229163,0.0254878806229163
112,Feature_113,0.0251642091455745,0.0251642091455745
138,Feature_139,0.0251596265995728,0.0251596265995728
155,Feature_156,0.0250508568755461,0.0250508568755461
99,Feature_100,0.0245824504846341,0.0245824504846341
139,Feature_140,0.0241327565254998,0.0241327565254998
23,Feature_24,0.0238892612961358,0.0238892612961358
57,Feature_58,0.023682394162868,0.023682394162868
59,Feature_60,0.0234177014031434,0.0234177014031434
29,Feature_30,0.0232968341693685,0.0232968341693685
13,Feature_14,0.0230991413011435,0.0230991413011435
75,Feature_76,0.0228151447713785,0.0228151447713785
195,Feature_196,0.022715276968834,0.022715276968834
162,Feature_163,0.0223135648911666,0.0223135648911666
28,Feature_29,0.0221892597261753,0.0221892597261753
137,Feature_138,0.0218209113218714,0.0218209113218714
149,Feature_150,0.021712869087199,0.021712869087199
157,Feature_158,0.0215658940403886,0.0215658940403886
9,Feature_10,0.021434686381505,0.021434686381505
0,Feature_1,0.0213748894525658,0.0213748894525658
116,Feature_117,0.0213412299809106,0.0213412299809106
175,Feature_176,0.0212699739550703,0.0212699739550703
70,Feature_71,0.0206118482807134,0.0206118482807134
64,Feature_65,0.0203931305968669,0.0203931305968669
129,Feature_130,0.020300928336469,0.020300928336469
66,Feature_67,0.0202155989115921,0.0202155989115921
33,Feature_34,0.0201854766264681,0.0201854766264681
141,Feature_142,0.0200512488799826,0.0200512488799826
40,Feature_41,0.0200004759858891,0.0200004759858891
60,Feature_61,0.0198637793951661,0.0198637793951661
77,Feature_78,0.0197519890548465,0.0197519890548465
65,Feature_66,0.019604099267838,0.019604099267838
56,Feature_57,0.0190462640056843,0.0190462640056843
48,Feature_49,0.0190154976236326,0.0190154976236326
186,Feature_187,0.0178390883137124,0.0178390883137124
125,Feature_126,0.0178007431746947,0.0178007431746947
16,Feature_17,0.0176948109436562,0.0176948109436562
132,Feature_133,0.0167246798696609,0.0167246798696609
152,Feature_153,0.0164331771861756,0.0164331771861756
117,Feature_118,0.0164108632385934,0.0164108632385934
172,Feature_173,0.0162413178978944,0.0162413178978944
114,Feature_115,0.0160726161140962,0.0160726161140962
83,Feature_84,0.0157634765644138,0.0157634765644138
34,Feature_35,0.015484593270692,0.015484593270692
159,Feature_160,0.015480567206685,0.015480567206685
127,Feature_128,0.0153697372472627,0.0153697372472627
189,Feature_190,0.0150453463947527,0.0150453463947527
17,Feature_18,0.0146815526735894,0.0146815526735894
145,Feature_146,0.0142066572232141,0.0142066572232141
31,Feature_32,0.0135170315054214,0.0135170315054214
110,Feature_111,0.0131872684620518,0.0131872684620518
169,Feature_170,0.0130605951098666,0.0130605951098666
95,Feature_96,0.0129979745211675,0.0129979745211675
1,Feature_2,0.0129172814414477,0.0129172814414477
170,Feature_171,0.0128665538038303,0.0128665538038303
69,Feature_70,0.0128606106905577,0.0128606106905577
36,Feature_37,0.0127828293148275,0.0127828293148275
20,Feature_21,0.012683021898169,0.012683021898169
11,Feature_12,0.0126132328392473,0.0126132328392473
150,Feature_151,0.0124323639271119,0.0124323639271119
67,Feature_68,0.0122951249679634,0.0122951249679634
27,Feature_28,0.0119707714730421,0.0119707714730421
140,Feature_141,0.0118145786250852,0.0118145786250852
78,Feature_79,0.011812851844477,0.011812851844477
151,Feature_152,0.0117735813799654,0.0117735813799654
8,Feature_9,0.0116311931380452,0.0116311931380452
25,Feature_26,0.0114761556961194,0.0114761556961194
88,Feature_89,0.0113064342323054,0.0113064342323054
121,Feature_122,0.0112663738894645,0.0112663738894645
176,Feature_177,0.0110165601753608,0.0110165601753608
103,Feature_104,0.0105776013628987,0.0105776013628987
131,Feature_132,0.010576360541498,0.010576360541498
53,Feature_54,0.0104356530878623,0.0104356530878623
72,Feature_73,0.0104196995864301,0.0104196995864301
10,Feature_11,0.0100889764127928,0.0100889764127928
184,Feature_185,0.0100622974665891,0.0100622974665891
96,Feature_97,0.009957646877791,0.009957646877791
136,Feature_137,0.009791947153827,0.009791947153827
97,Feature_98,0.0089244630474338,0.0089244630474338
45,Feature_46,0.0087442142610312,0.0087442142610312
2,Feature_3,0.0086051834866992,0.0086051834866992
180,Feature_181,0.0085450466028453,0.0085450466028453
171,Feature_172,0.0082987587385063,0.0082987587385063
62,Feature_63,0.0080481369011269,0.0080481369011269
146,Feature_147,0.008000596568651,0.008000596568651
4,Feature_5,0.0069199657717587,0.0069199657717587
167,Feature_168,0.0068930333089145,0.0068930333089145
87,Feature_88,0.0068613654282191,0.0068613654282191
79,Feature_80,0.0068204715681449,0.0068204715681449
